,Unnamed: 0,model,lookback,n1,n2,epsilon,epsilon_decay,learning_rate,discount_rate,tr_cooperation_percentage,tr_defection_percentage,tr_final_loss,tr_mean_reward,tr_cumul_reward,tr_cumul_regret,tn_rank,tn_mean_score,tn_mean_time,agents
68,68,"QNetwork(
  (flatten): Flatten(start_dim=1, end_dim=-1)
  (layer1): Linear(in_features=16, out_features=12, bias=True)
  (layer2): Linear(in_features=12, out_features=32, bias=True)
  (layer3): Linear(in_features=32, out_features=12, bias=True)
  (layer4): Linear(in_features=12, out_features=2, bias=True)
)",8,12,32,0.1,0.0,0.01,0.95,0.948175,0.051825,2.382896641671141,2.84224,568448,31552,22,739.3645161290323,17.003797000000002,"TitForTat,TidemanAndChieruzzi,Nydegger,Grofman,Shubik"
69,69,"QNetwork(
  (flatten): Flatten(start_dim=1, end_dim=-1)
  (layer1): Linear(in_features=16, out_features=12, bias=True)
  (layer2): Linear(in_features=12, out_features=32, bias=True)
  (layer3): Linear(in_features=32, out_features=12, bias=True)
  (layer4): Linear(in_features=12, out_features=2, bias=True)
)",8,12,32,0.1,0.0,0.001,0.95,0.32095,0.67905,0.5624748922829912,2.41372,482744,117256,25,710.9096774193548,16.068350000000002,"TitForTat,TidemanAndChieruzzi,Nydegger,Grofman,Shubik"
70,70,"QNetwork(
  (flatten): Flatten(start_dim=1, end_dim=-1)
  (layer1): Linear(in_features=16, out_features=12, bias=True)
  (layer2): Linear(in_features=12, out_features=32, bias=True)
  (layer3): Linear(in_features=32, out_features=12, bias=True)
  (layer4): Linear(in_features=12, out_features=2, bias=True)
)",8,12,32,0.2,0.0,0.01,0.95,0.89871,0.10129,2.255706999157935,2.679875,535975,64025,25,691.1177419354839,16.513166000000002,"TitForTat,TidemanAndChieruzzi,Nydegger,Grofman,Shubik"
71,71,"QNetwork(
  (flatten): Flatten(start_dim=1, end_dim=-1)
  (layer1): Linear(in_features=16, out_features=12, bias=True)
  (layer2): Linear(in_features=12, out_features=32, bias=True)
  (layer3): Linear(in_features=32, out_features=12, bias=True)
  (layer4): Linear(in_features=12, out_features=2, bias=True)
)",8,12,32,0.2,0.0,0.001,0.95,0.52314,0.47686,1.7017000955306267,2.17646,435292,164708,25,544.2596774193548,17.880292000000004,"TitForTat,TidemanAndChieruzzi,Nydegger,Grofman,Shubik"
72,72,"QNetwork(
  (flatten): Flatten(start_dim=1, end_dim=-1)
  (layer1): Linear(in_features=16, out_features=16, bias=True)
  (layer2): Linear(in_features=16, out_features=4, bias=True)
  (layer3): Linear(in_features=4, out_features=16, bias=True)
  (layer4): Linear(in_features=16, out_features=2, bias=True)
)",8,16,4,0.1,0.0,0.01,0.95,0.91709,0.08291,2.3698309158570217,2.83243,566486,33514,25,716.8854838709677,16.509698,"TitForTat,TidemanAndChieruzzi,Nydegger,Grofman,Shubik"
73,73,"QNetwork(
  (flatten): Flatten(start_dim=1, end_dim=-1)
  (layer1): Linear(in_features=16, out_features=16, bias=True)
  (layer2): Linear(in_features=16, out_features=4, bias=True)
  (layer3): Linear(in_features=4, out_features=16, bias=True)
  (layer4): Linear(in_features=16, out_features=2, bias=True)
)",8,16,4,0.1,0.0,0.001,0.95,0.545115,0.454885,0.4951375505741228,2.7772,555440,44560,24,696.583870967742,16.314648999999996,"TitForTat,TidemanAndChieruzzi,Nydegger,Grofman,Shubik"
74,74,"QNetwork(
  (flatten): Flatten(start_dim=1, end_dim=-1)
  (layer1): Linear(in_features=16, out_features=16, bias=True)
  (layer2): Linear(in_features=16, out_features=4, bias=True)
  (layer3): Linear(in_features=4, out_features=16, bias=True)
  (layer4): Linear(in_features=16, out_features=2, bias=True)
)",8,16,4,0.2,0.0,0.01,0.95,0.44018,0.55982,0.4306521709186741,2.31542,463084,136916,25,683.741935483871,15.847237000000003,"TitForTat,TidemanAndChieruzzi,Nydegger,Grofman,Shubik"
75,75,"QNetwork(
  (flatten): Flatten(start_dim=1, end_dim=-1)
  (layer1): Linear(in_features=16, out_features=16, bias=True)
  (layer2): Linear(in_features=16, out_features=4, bias=True)
  (layer3): Linear(in_features=4, out_features=16, bias=True)
  (layer4): Linear(in_features=16, out_features=2, bias=True)
)",8,16,4,0.2,0.0,0.001,0.95,0.46923,0.53077,1.6824472618255246,2.161515,432303,167697,25,553.9048387096774,17.311546000000003,"TitForTat,TidemanAndChieruzzi,Nydegger,Grofman,Shubik"
76,76,"QNetwork(
  (flatten): Flatten(start_dim=1, end_dim=-1)
  (layer1): Linear(in_features=16, out_features=16, bias=True)
  (layer2): Linear(in_features=16, out_features=8, bias=True)
  (layer3): Linear(in_features=8, out_features=16, bias=True)
  (layer4): Linear(in_features=16, out_features=2, bias=True)
)",8,16,8,0.1,0.0,0.01,0.95,0.949675,0.050325,2.350568150392779,2.849805,569961,30039,22,717.8838709677419,16.379112,"TitForTat,TidemanAndChieruzzi,Nydegger,Grofman,Shubik"
77,77,"QNetwork(
  (flatten): Flatten(start_dim=1, end_dim=-1)
  (layer1): Linear(in_features=16, out_features=16, bias=True)
  (layer2): Linear(in_features=16, out_features=8, bias=True)
  (layer3): Linear(in_features=8, out_features=16, bias=True)
  (layer4): Linear(in_features=16, out_features=2, bias=True)
)",8,16,8,0.1,0.0,0.001,0.95,0.54365,0.45635,0.6303032724013935,2.76781,553562,46438,25,676.9112903225806,16.323379,"TitForTat,TidemanAndChieruzzi,Nydegger,Grofman,Shubik"
78,78,"QNetwork(
  (flatten): Flatten(start_dim=1, end_dim=-1)
  (layer1): Linear(in_features=16, out_features=16, bias=True)
  (layer2): Linear(in_features=16, out_features=8, bias=True)
  (layer3): Linear(in_features=8, out_features=16, bias=True)
  (layer4): Linear(in_features=16, out_features=2, bias=True)
)",8,16,8,0.2,0.0,0.01,0.95,0.900665,0.099335,2.256472135575511,2.681275,536255,63745,23,714.6451612903226,16.294780000000003,"TitForTat,TidemanAndChieruzzi,Nydegger,Grofman,Shubik"
79,79,"QNetwork(
  (flatten): Flatten(start_dim=1, end_dim=-1)
  (layer1): Linear(in_features=16, out_features=16, bias=True)
  (layer2): Linear(in_features=16, out_features=8, bias=True)
  (layer3): Linear(in_features=8, out_features=16, bias=True)
  (layer4): Linear(in_features=16, out_features=2, bias=True)
)",8,16,8,0.2,0.0,0.001,0.95,0.61882,0.38118,0.5430362507343373,2.65311,530622,69378,25,720.0483870967741,16.482669000000005,"TitForTat,TidemanAndChieruzzi,Nydegger,Grofman,Shubik"
80,80,"QNetwork(
  (flatten): Flatten(start_dim=1, end_dim=-1)
  (layer1): Linear(in_features=16, out_features=16, bias=True)
  (layer2): Linear(in_features=16, out_features=12, bias=True)
  (layer3): Linear(in_features=12, out_features=16, bias=True)
  (layer4): Linear(in_features=16, out_features=2, bias=True)
)",8,16,12,0.1,0.0,0.01,0.95,0.95018,0.04982,2.388049680735469,2.84887,569774,30226,25,654.2483870967742,15.451672,"TitForTat,TidemanAndChieruzzi,Nydegger,Grofman,Shubik"
81,81,"QNetwork(
  (flatten): Flatten(start_dim=1, end_dim=-1)
  (layer1): Linear(in_features=16, out_features=16, bias=True)
  (layer2): Linear(in_features=16, out_features=12, bias=True)
  (layer3): Linear(in_features=12, out_features=16, bias=True)
  (layer4): Linear(in_features=16, out_features=2, bias=True)
)",8,16,12,0.1,0.0,0.001,0.95,0.94956,0.05044,2.3867261062724503,2.84737,569474,30526,24,721.4548387096775,16.88239,"TitForTat,TidemanAndChieruzzi,Nydegger,Grofman,Shubik"
82,82,"QNetwork(
  (flatten): Flatten(start_dim=1, end_dim=-1)
  (layer1): Linear(in_features=16, out_features=16, bias=True)
  (layer2): Linear(in_features=16, out_features=12, bias=True)
  (layer3): Linear(in_features=12, out_features=16, bias=True)
  (layer4): Linear(in_features=16, out_features=2, bias=True)
)",8,16,12,0.2,0.0,0.01,0.95,0.89741,0.10259,2.2635485536399598,2.689945,537989,62011,25,673.3548387096774,15.379554000000002,"TitForTat,TidemanAndChieruzzi,Nydegger,Grofman,Shubik"
83,83,"QNetwork(
  (flatten): Flatten(start_dim=1, end_dim=-1)
  (layer1): Linear(in_features=16, out_features=16, bias=True)
  (layer2): Linear(in_features=16, out_features=12, bias=True)
  (layer3): Linear(in_features=12, out_features=16, bias=True)
  (layer4): Linear(in_features=16, out_features=2, bias=True)
)",8,16,12,0.2,0.0,0.001,0.95,0.59642,0.40358,0.5311364699343865,2.724045,544809,55191,25,651.3758064516129,16.455505,"TitForTat,TidemanAndChieruzzi,Nydegger,Grofman,Shubik"
84,84,"QNetwork(
  (flatten): Flatten(start_dim=1, end_dim=-1)
  (layer1): Linear(in_features=16, out_features=16, bias=True)
  (layer2): Linear(in_features=16, out_features=16, bias=True)
  (layer3): Linear(in_features=16, out_features=16, bias=True)
  (layer4): Linear(in_features=16, out_features=2, bias=True)
)",8,16,16,0.1,0.0,0.01,0.95,0.94968,0.05032,2.3877220194525277,2.847895,569579,30421,24,694.4967741935484,15.893162000000002,"TitForTat,TidemanAndChieruzzi,Nydegger,Grofman,Shubik"
85,85,"QNetwork(
  (flatten): Flatten(start_dim=1, end_dim=-1)
  (layer1): Linear(in_features=16, out_features=16, bias=True)
  (layer2): Linear(in_features=16, out_features=16, bias=True)
  (layer3): Linear(in_features=16, out_features=16, bias=True)
  (layer4): Linear(in_features=16, out_features=2, bias=True)
)",8,16,16,0.1,0.0,0.001,0.95,0.64477,0.35523,0.4252951661061603,2.85621,571242,28758,25,680.7967741935483,15.275551000000007,"TitForTat,TidemanAndChieruzzi,Nydegger,Grofman,Shubik"
86,86,"QNetwork(
  (flatten): Flatten(start_dim=1, end_dim=-1)
  (layer1): Linear(in_features=16, out_features=16, bias=True)
  (layer2): Linear(in_features=16, out_features=16, bias=True)
  (layer3): Linear(in_features=16, out_features=16, bias=True)
  (layer4): Linear(in_features=16, out_features=2, bias=True)
)",8,16,16,0.2,0.0,0.01,0.95,0.899235,0.100765,2.257344559993398,2.681705,536341,63659,23,734.5854838709678,16.662293000000005,"TitForTat,TidemanAndChieruzzi,Nydegger,Grofman,Shubik"
87,87,"QNetwork(
  (flatten): Flatten(start_dim=1, end_dim=-1)
  (layer1): Linear(in_features=16, out_features=16, bias=True)
  (layer2): Linear(in_features=16, out_features=16, bias=True)
  (layer3): Linear(in_features=16, out_features=16, bias=True)
  (layer4): Linear(in_features=16, out_features=2, bias=True)
)",8,16,16,0.2,0.0,0.001,0.95,0.899305,0.100695,2.2234045214651177,2.6867,537340,62660,22,726.5467741935483,16.20322400000001,"TitForTat,TidemanAndChieruzzi,Nydegger,Grofman,Shubik"
88,88,"QNetwork(
  (flatten): Flatten(start_dim=1, end_dim=-1)
  (layer1): Linear(in_features=16, out_features=16, bias=True)
  (layer2): Linear(in_features=16, out_features=24, bias=True)
  (layer3): Linear(in_features=24, out_features=16, bias=True)
  (layer4): Linear(in_features=16, out_features=2, bias=True)
)",8,16,24,0.1,0.0,0.01,0.95,0.950355,0.049645,2.3879653362398034,2.84899,569798,30202,21,725.4967741935484,16.438821,"TitForTat,TidemanAndChieruzzi,Nydegger,Grofman,Shubik"
89,89,"QNetwork(
  (flatten): Flatten(start_dim=1, end_dim=-1)
  (layer1): Linear(in_features=16, out_features=16, bias=True)
  (layer2): Linear(in_features=16, out_features=24, bias=True)
  (layer3): Linear(in_features=24, out_features=16, bias=True)
  (layer4): Linear(in_features=16, out_features=2, bias=True)
)",8,16,24,0.1,0.0,0.001,0.95,0.19315,0.80685,1.607377800761221,2.32643,465286,134714,23,710.4612903225807,15.667789999999998,"TitForTat,TidemanAndChieruzzi,Nydegger,Grofman,Shubik"
90,90,"QNetwork(
  (flatten): Flatten(start_dim=1, end_dim=-1)
  (layer1): Linear(in_features=16, out_features=16, bias=True)
  (layer2): Linear(in_features=16, out_features=24, bias=True)
  (layer3): Linear(in_features=24, out_features=16, bias=True)
  (layer4): Linear(in_features=16, out_features=2, bias=True)
)",8,16,24,0.2,0.0,0.01,0.95,0.899645,0.100355,2.2635097606520413,2.68907,537814,62186,25,696.2854838709677,16.328521999999996,"TitForTat,TidemanAndChieruzzi,Nydegger,Grofman,Shubik"
91,91,"QNetwork(
  (flatten): Flatten(start_dim=1, end_dim=-1)
  (layer1): Linear(in_features=16, out_features=16, bias=True)
  (layer2): Linear(in_features=16, out_features=24, bias=True)
  (layer3): Linear(in_features=24, out_features=16, bias=True)
  (layer4): Linear(in_features=16, out_features=2, bias=True)
)",8,16,24,0.2,0.0,0.001,0.95,0.51214,0.48786,1.702319954445623,2.178835,435767,164233,25,543.5983870967742,17.402257999999996,"TitForTat,TidemanAndChieruzzi,Nydegger,Grofman,Shubik"
92,92,"QNetwork(
  (flatten): Flatten(start_dim=1, end_dim=-1)
  (layer1): Linear(in_features=16, out_features=16, bias=True)
  (layer2): Linear(in_features=16, out_features=32, bias=True)
  (layer3): Linear(in_features=32, out_features=16, bias=True)
  (layer4): Linear(in_features=16, out_features=2, bias=True)
)",8,16,32,0.1,0.0,0.01,0.95,0.949975,0.050025,2.385370282498344,2.84583,569166,30834,24,689.7354838709678,16.189391,"TitForTat,TidemanAndChieruzzi,Nydegger,Grofman,Shubik"
93,93,"QNetwork(
  (flatten): Flatten(start_dim=1, end_dim=-1)
  (layer1): Linear(in_features=16, out_features=16, bias=True)
  (layer2): Linear(in_features=16, out_features=32, bias=True)
  (layer3): Linear(in_features=32, out_features=16, bias=True)
  (layer4): Linear(in_features=16, out_features=2, bias=True)
)",8,16,32,0.1,0.0,0.001,0.95,0.621515,0.378485,0.4190807107309029,2.83995,567990,32010,16,766.7725806451613,17.574683,"TitForTat,TidemanAndChieruzzi,Nydegger,Grofman,Shubik"
94,94,"QNetwork(
  (flatten): Flatten(start_dim=1, end_dim=-1)
  (layer1): Linear(in_features=16, out_features=16, bias=True)
  (layer2): Linear(in_features=16, out_features=32, bias=True)
  (layer3): Linear(in_features=32, out_features=16, bias=True)
  (layer4): Linear(in_features=16, out_features=2, bias=True)
)",8,16,32,0.2,0.0,0.01,0.95,0.377685,0.622315,0.6336659652587601,2.367015,473403,126597,25,717.8370967741936,16.592681999999996,"TitForTat,TidemanAndChieruzzi,Nydegger,Grofman,Shubik"
95,95,"QNetwork(
  (flatten): Flatten(start_dim=1, end_dim=-1)
  (layer1): Linear(in_features=16, out_features=16, bias=True)
  (layer2): Linear(in_features=16, out_features=32, bias=True)
  (layer3): Linear(in_features=32, out_features=16, bias=True)
  (layer4): Linear(in_features=16, out_features=2, bias=True)
)",8,16,32,0.2,0.0,0.001,0.95,0.420005,0.579995,1.3932554854301955,2.189925,437985,162015,31,416.6306451612903,16.634249999999998,"TitForTat,TidemanAndChieruzzi,Nydegger,Grofman,Shubik"
96,96,"QNetwork(
  (flatten): Flatten(start_dim=1, end_dim=-1)
  (layer1): Linear(in_features=16, out_features=24, bias=True)
  (layer2): Linear(in_features=24, out_features=4, bias=True)
  (layer3): Linear(in_features=4, out_features=24, bias=True)
  (layer4): Linear(in_features=24, out_features=2, bias=True)
)",8,24,4,0.1,0.0,0.01,0.95,0.94847,0.05153,2.3817983640125275,2.841165,568233,31767,20,711.4548387096775,16.313298999999997,"TitForTat,TidemanAndChieruzzi,Nydegger,Grofman,Shubik"
97,97,"QNetwork(
  (flatten): Flatten(start_dim=1, end_dim=-1)
  (layer1): Linear(in_features=16, out_features=24, bias=True)
  (layer2): Linear(in_features=24, out_features=4, bias=True)
  (layer3): Linear(in_features=4, out_features=24, bias=True)
  (layer4): Linear(in_features=24, out_features=2, bias=True)
)",8,24,4,0.1,0.0,0.001,0.95,0.574065,0.425935,0.4286997582333642,2.77003,554006,45994,18,749.0516129032258,16.63785399999999,"TitForTat,TidemanAndChieruzzi,Nydegger,Grofman,Shubik"
98,98,"QNetwork(
  (flatten): Flatten(start_dim=1, end_dim=-1)
  (layer1): Linear(in_features=16, out_features=24, bias=True)
  (layer2): Linear(in_features=24, out_features=4, bias=True)
  (layer3): Linear(in_features=4, out_features=24, bias=True)
  (layer4): Linear(in_features=24, out_features=2, bias=True)
)",8,24,4,0.2,0.0,0.01,0.95,0.90034,0.09966,2.2623209073873465,2.68792,537584,62416,25,697.0983870967742,15.956906,"TitForTat,TidemanAndChieruzzi,Nydegger,Grofman,Shubik"
99,99,"QNetwork(
  (flatten): Flatten(start_dim=1, end_dim=-1)
  (layer1): Linear(in_features=16, out_features=24, bias=True)
  (layer2): Linear(in_features=24, out_features=4, bias=True)
  (layer3): Linear(in_features=4, out_features=24, bias=True)
  (layer4): Linear(in_features=24, out_features=2, bias=True)
)",8,24,4,0.2,0.0,0.001,0.95,0.520385,0.479615,0.602027034195748,2.556425,511285,88715,25,676.7935483870967,16.773317,"TitForTat,TidemanAndChieruzzi,Nydegger,Grofman,Shubik"
100,100,"QNetwork(
  (flatten): Flatten(start_dim=1, end_dim=-1)
  (layer1): Linear(in_features=16, out_features=24, bias=True)
  (layer2): Linear(in_features=24, out_features=8, bias=True)
  (layer3): Linear(in_features=8, out_features=24, bias=True)
  (layer4): Linear(in_features=24, out_features=2, bias=True)
)",8,24,8,0.1,0.0,0.01,0.95,0.950315,0.049685,2.3861615440551844,2.846805,569361,30639,25,666.7290322580645,15.076206999999998,"TitForTat,TidemanAndChieruzzi,Nydegger,Grofman,Shubik"
101,101,"QNetwork(
  (flatten): Flatten(start_dim=1, end_dim=-1)
  (layer1): Linear(in_features=16, out_features=24, bias=True)
  (layer2): Linear(in_features=24, out_features=8, bias=True)
  (layer3): Linear(in_features=8, out_features=24, bias=True)
  (layer4): Linear(in_features=24, out_features=2, bias=True)
)",8,24,8,0.1,0.0,0.001,0.95,0.58604,0.41396,0.5111151644135769,2.79935,559870,40130,24,723.333870967742,16.509084,"TitForTat,TidemanAndChieruzzi,Nydegger,Grofman,Shubik"
102,102,"QNetwork(
  (flatten): Flatten(start_dim=1, end_dim=-1)
  (layer1): Linear(in_features=16, out_features=24, bias=True)
  (layer2): Linear(in_features=24, out_features=8, bias=True)
  (layer3): Linear(in_features=8, out_features=24, bias=True)
  (layer4): Linear(in_features=24, out_features=2, bias=True)
)",8,24,8,0.2,0.0,0.01,0.95,0.900085,0.099915,2.257238143770953,2.682185,536437,63563,19,758.3112903225806,17.684449,"TitForTat,TidemanAndChieruzzi,Nydegger,Grofman,Shubik"
103,103,"QNetwork(
  (flatten): Flatten(start_dim=1, end_dim=-1)
  (layer1): Linear(in_features=16, out_features=24, bias=True)
  (layer2): Linear(in_features=24, out_features=8, bias=True)
  (layer3): Linear(in_features=8, out_features=24, bias=True)
  (layer4): Linear(in_features=24, out_features=2, bias=True)
)",8,24,8,0.2,0.0,0.001,0.95,0.900185,0.099815,2.260913412863314,2.68593,537186,62814,23,697.2693548387097,15.950613999999996,"TitForTat,TidemanAndChieruzzi,Nydegger,Grofman,Shubik"
104,104,"QNetwork(
  (flatten): Flatten(start_dim=1, end_dim=-1)
  (layer1): Linear(in_features=16, out_features=24, bias=True)
  (layer2): Linear(in_features=24, out_features=12, bias=True)
  (layer3): Linear(in_features=12, out_features=24, bias=True)
  (layer4): Linear(in_features=24, out_features=2, bias=True)
)",8,24,12,0.1,0.0,0.01,0.95,0.323525,0.676475,0.8371505929164815,2.389745,477949,122051,20,735.8177419354839,16.602728000000003,"TitForTat,TidemanAndChieruzzi,Nydegger,Grofman,Shubik"
105,105,"QNetwork(
  (flatten): Flatten(start_dim=1, end_dim=-1)
  (layer1): Linear(in_features=16, out_features=24, bias=True)
  (layer2): Linear(in_features=24, out_features=12, bias=True)
  (layer3): Linear(in_features=12, out_features=24, bias=True)
  (layer4): Linear(in_features=24, out_features=2, bias=True)
)",8,24,12,0.1,0.0,0.001,0.95,0.639135,0.360865,0.3900520491477818,2.852005,570401,29599,25,511.9290322580645,16.057427999999998,"TitForTat,TidemanAndChieruzzi,Nydegger,Grofman,Shubik"
106,106,"QNetwork(
  (flatten): Flatten(start_dim=1, end_dim=-1)
  (layer1): Linear(in_features=16, out_features=24, bias=True)
  (layer2): Linear(in_features=24, out_features=12, bias=True)
  (layer3): Linear(in_features=12, out_features=24, bias=True)
  (layer4): Linear(in_features=24, out_features=2, bias=True)
)",8,24,12,0.2,0.0,0.01,0.95,0.53462,0.46538,0.4306516136796931,2.440885,488177,111823,25,697.3,16.207552,"TitForTat,TidemanAndChieruzzi,Nydegger,Grofman,Shubik"
107,107,"QNetwork(
  (flatten): Flatten(start_dim=1, end_dim=-1)
  (layer1): Linear(in_features=16, out_features=24, bias=True)
  (layer2): Linear(in_features=24, out_features=12, bias=True)
  (layer3): Linear(in_features=12, out_features=24, bias=True)
  (layer4): Linear(in_features=24, out_features=2, bias=True)
)",8,24,12,0.2,0.0,0.001,0.95,0.548315,0.451685,1.726881272148125,2.204905,440981,159019,25,571.7,17.682974,"TitForTat,TidemanAndChieruzzi,Nydegger,Grofman,Shubik"
108,108,"QNetwork(
  (flatten): Flatten(start_dim=1, end_dim=-1)
  (layer1): Linear(in_features=16, out_features=24, bias=True)
  (layer2): Linear(in_features=24, out_features=16, bias=True)
  (layer3): Linear(in_features=16, out_features=24, bias=True)
  (layer4): Linear(in_features=24, out_features=2, bias=True)
)",8,24,16,0.1,0.0,0.01,0.95,0.47062,0.52938,0.4535221516042554,2.451135,490227,109773,31,415.3854838709677,16.089253,"TitForTat,TidemanAndChieruzzi,Nydegger,Grofman,Shubik"
109,109,"QNetwork(
  (flatten): Flatten(start_dim=1, end_dim=-1)
  (layer1): Linear(in_features=16, out_features=24, bias=True)
  (layer2): Linear(in_features=24, out_features=16, bias=True)
  (layer3): Linear(in_features=16, out_features=24, bias=True)
  (layer4): Linear(in_features=24, out_features=2, bias=True)
)",8,24,16,0.1,0.0,0.001,0.95,0.950075,0.049925,2.3857303647458554,2.84629,569258,30742,22,735.5645161290323,16.289224,"TitForTat,TidemanAndChieruzzi,Nydegger,Grofman,Shubik"
110,110,"QNetwork(
  (flatten): Flatten(start_dim=1, end_dim=-1)
  (layer1): Linear(in_features=16, out_features=24, bias=True)
  (layer2): Linear(in_features=24, out_features=16, bias=True)
  (layer3): Linear(in_features=16, out_features=24, bias=True)
  (layer4): Linear(in_features=24, out_features=2, bias=True)
)",8,24,16,0.2,0.0,0.01,0.95,0.429935,0.570065,0.4313895459115638,2.30091,460182,139818,30,437.35,18.496448000000004,"TitForTat,TidemanAndChieruzzi,Nydegger,Grofman,Shubik"
111,111,"QNetwork(
  (flatten): Flatten(start_dim=1, end_dim=-1)
  (layer1): Linear(in_features=16, out_features=24, bias=True)
  (layer2): Linear(in_features=24, out_features=16, bias=True)
  (layer3): Linear(in_features=16, out_features=24, bias=True)
  (layer4): Linear(in_features=24, out_features=2, bias=True)
)",8,24,16,0.2,0.0,0.001,0.95,0.463465,0.536535,0.6199052638660115,2.54523,509046,90954,25,660.4677419354839,15.738199000000002,"TitForTat,TidemanAndChieruzzi,Nydegger,Grofman,Shubik"
112,112,"QNetwork(
  (flatten): Flatten(start_dim=1, end_dim=-1)
  (layer1): Linear(in_features=16, out_features=24, bias=True)
  (layer2): Linear(in_features=24, out_features=24, bias=True)
  (layer3): Linear(in_features=24, out_features=24, bias=True)
  (layer4): Linear(in_features=24, out_features=2, bias=True)
)",8,24,24,0.1,0.0,0.01,0.95,0.25172,0.74828,0.9292221049279684,2.311805,462361,137639,23,715.4903225806452,15.880733999999997,"TitForTat,TidemanAndChieruzzi,Nydegger,Grofman,Shubik"
113,113,"QNetwork(
  (flatten): Flatten(start_dim=1, end_dim=-1)
  (layer1): Linear(in_features=16, out_features=24, bias=True)
  (layer2): Linear(in_features=24, out_features=24, bias=True)
  (layer3): Linear(in_features=24, out_features=24, bias=True)
  (layer4): Linear(in_features=24, out_features=2, bias=True)
)",8,24,24,0.1,0.0,0.001,0.95,0.645095,0.354905,0.3864817624527245,2.849485,569897,30103,25,696.5290322580645,16.356937999999996,"TitForTat,TidemanAndChieruzzi,Nydegger,Grofman,Shubik"
114,114,"QNetwork(
  (flatten): Flatten(start_dim=1, end_dim=-1)
  (layer1): Linear(in_features=16, out_features=24, bias=True)
  (layer2): Linear(in_features=24, out_features=24, bias=True)
  (layer3): Linear(in_features=24, out_features=24, bias=True)
  (layer4): Linear(in_features=24, out_features=2, bias=True)
)",8,24,24,0.2,0.0,0.01,0.95,0.471985,0.528015,0.4397997626120354,2.369225,473845,126155,25,687.5935483870968,16.297175999999997,"TitForTat,TidemanAndChieruzzi,Nydegger,Grofman,Shubik"
115,115,"QNetwork(
  (flatten): Flatten(start_dim=1, end_dim=-1)
  (layer1): Linear(in_features=16, out_features=24, bias=True)
  (layer2): Linear(in_features=24, out_features=24, bias=True)
  (layer3): Linear(in_features=24, out_features=24, bias=True)
  (layer4): Linear(in_features=24, out_features=2, bias=True)
)",8,24,24,0.2,0.0,0.001,0.95,0.900545,0.099455,2.264132645996511,2.69057,538114,61886,24,715.0516129032258,16.573301,"TitForTat,TidemanAndChieruzzi,Nydegger,Grofman,Shubik"
116,116,"QNetwork(
  (flatten): Flatten(start_dim=1, end_dim=-1)
  (layer1): Linear(in_features=16, out_features=24, bias=True)
  (layer2): Linear(in_features=24, out_features=32, bias=True)
  (layer3): Linear(in_features=32, out_features=24, bias=True)
  (layer4): Linear(in_features=24, out_features=2, bias=True)
)",8,24,32,0.1,0.0,0.01,0.95,0.949125,0.050875,2.380473117904485,2.83985,567970,32030,20,722.6096774193549,17.112419000000003,"TitForTat,TidemanAndChieruzzi,Nydegger,Grofman,Shubik"
117,117,"QNetwork(
  (flatten): Flatten(start_dim=1, end_dim=-1)
  (layer1): Linear(in_features=16, out_features=24, bias=True)
  (layer2): Linear(in_features=24, out_features=32, bias=True)
  (layer3): Linear(in_features=32, out_features=24, bias=True)
  (layer4): Linear(in_features=24, out_features=2, bias=True)
)",8,24,32,0.1,0.0,0.001,0.95,0.682795,0.317205,0.3713964558783568,2.882485,576497,23503,13,752.9403225806452,17.012383999999994,"TitForTat,TidemanAndChieruzzi,Nydegger,Grofman,Shubik"
118,118,"QNetwork(
  (flatten): Flatten(start_dim=1, end_dim=-1)
  (layer1): Linear(in_features=16, out_features=24, bias=True)
  (layer2): Linear(in_features=24, out_features=32, bias=True)
  (layer3): Linear(in_features=32, out_features=24, bias=True)
  (layer4): Linear(in_features=24, out_features=2, bias=True)
)",8,24,32,0.2,0.0,0.01,0.95,0.899865,0.100135,2.26548882026555,2.69171,538342,61658,25,644.7709677419355,15.473282,"TitForTat,TidemanAndChieruzzi,Nydegger,Grofman,Shubik"
119,119,"QNetwork(
  (flatten): Flatten(start_dim=1, end_dim=-1)
  (layer1): Linear(in_features=16, out_features=24, bias=True)
  (layer2): Linear(in_features=24, out_features=32, bias=True)
  (layer3): Linear(in_features=32, out_features=24, bias=True)
  (layer4): Linear(in_features=24, out_features=2, bias=True)
)",8,24,32,0.2,0.0,0.001,0.95,0.558555,0.441445,0.4782833977258521,2.683785,536757,63243,25,651.141935483871,15.166392999999994,"TitForTat,TidemanAndChieruzzi,Nydegger,Grofman,Shubik"
120,120,"QNetwork(
  (flatten): Flatten(start_dim=1, end_dim=-1)
  (layer1): Linear(in_features=16, out_features=32, bias=True)
  (layer2): Linear(in_features=32, out_features=4, bias=True)
  (layer3): Linear(in_features=4, out_features=32, bias=True)
  (layer4): Linear(in_features=32, out_features=2, bias=True)
)",8,32,4,0.1,0.0,0.01,0.95,0.06891,0.93109,1.6647549851820311,2.280045,456009,143991,28,442.01935483870966,17.295331999999995,"TitForTat,TidemanAndChieruzzi,Nydegger,Grofman,Shubik"
